,attr_conc.mean,attr_ent.mean,attr_to_inst,can_cor.mean,cat_to_num,ch,class_conc.mean,class_ent,cor.mean,cov.mean,eigenvalues.mean,eq_num_attr,freq_class.mean,g_mean.mean,gravity,h_mean.mean,inst_to_attr,int,iq_range.mean,joint_ent.mean,kurtosis.mean,lh_trace,mad.mean,max.mean,mean.mean,median.mean,min.mean,mut_inf.mean,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,nre,ns_ratio,num_to_cat,p_trace,pb,range.mean,roy_root,sc,sd.mean,sd_ratio,sil,skewness.mean,sparsity.mean,t_mean.mean,var.mean,vdb,vdu,w_lambda
yeast_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0.008720906375671873,2.4198349137722843,0.005390835579514825,0.44794739028536257,0.0,68.35686728898759,0.13174096998388005,2.4904176362327273,0.08927313518065981,0.0010782703832369473,0.010407774277617125,12.681226661948235,0.1,0.24510121173336774,0.6716503674144975,0.2393417986058381,185.5,0.5065879121972084,0.08625,4.713866372025434,28.517842925653746,3.3468393827004013,0.05745074999999999,0.9450000000000001,0.3811969339622642,0.3675,0.11875,0.1963861779795773,8,1,0,10,0.03571428571428571,8,1484,0.0,8,8,1.7262259629714785,11.321818870694297,,1.9974794191160723,-0.1978231570589099,0.8262499999999999,1.0279311322713618,1,0.09666403434721249,,3.258179791217008e-05,2.906941484070356,0.1150993173930919,0.37107903587443947,0.010407774277617127,2.928163194879475,7.062502747937568e-08,0.0785185212635946
FOREX_eurchf-day-Close,0.5164197957615265,3.584934519760632,0.005455537370430988,0.12364076170286498,0.0,0.05748516829212401,0.0010566905755965647,0.9989174574858504,0.7301972358374583,49349628.58792942,450978876.3105916,118.50496879231967,0.5,0.9216421457551693,752.9091115251924,0.920178952282128,183.3,68019.64848307756,9233.870676,4.575422647508955,0.6726385495960223,0.015524359426232206,6816.055918345798,92261.384701,18488.817830452263,17421.908806,0.759858,0.008429329737527348,10,0,0,2,0.6444444444444445,1,1833,0.0,10,4,0.6923968192684262,424.29295108726325,,0.015287037954464643,0.001122052990749089,92260.624843,0.015524359426232206,0,9496.54120547208,,-0.000377378215443844,0.15381583710758664,4.401075803503371e-05,17501.8491233079,450978876.3105917,123.00151804470835,7.99388723138067e-15,0.9847129620455354
kdd_ipums_la_97-small_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0.19312124997956914,2.023017996434482,0.01,0.7415976383994864,0.0,422.94020134649566,0.0999465970646101,1.0,0.3796065298281657,6178388028.496463,44314899742.08745,5.4564904205190325,0.5,,786789.8180105917,,100.0,1152063.6030205772,50936.8875,2.8397500122665775,3.7790771262519485,1.2220595540302477,3861.0610500000003,315073.55,68392.67455,3656.4,-188.7,0.18326798416790363,20,0,0,2,0.30526315789473685,1,2000,0.0,20,14,0.6931471805599453,10.038578318082358,,0.5499670572796954,-0.14949572358599117,315262.25,1.2220595540302477,0,115873.53636175764,1.95938343484597,0.17240492745312536,1.354089536532122,0.04056378945574289,24405.68583333333,44314899742.08745,2.002298090956017,1.0238365748630436e-11,0.4500329427203046
volcanoes-a4,0.006690920445168009,3.459366476449263,0.0019801980198019802,0.23102857912411304,0.0,2.850946868092141,0.017413656981135905,0.6615677051184635,0.03856405893162395,113.46338983273841,56835.44596456612,6.95894253024441,0.20000000000000004,253.04405097941802,123.55861753764434,143.37036234792006,505.0,479.4139911491414,333.1998873333333,4.025866906296633,-0.1504979337237892,0.6013261071503451,246.62797969599998,671.5957976666667,335.8391074833884,337.80354466666665,10.783338666666666,0.09506727527109327,3,0,0,5,0.0,3,1515,0.0,3,1,0.4585637895523764,35.38861497381254,,0.3786716018807891,0.04176056145519889,660.812459,0.5961022221382264,0,194.6513536520338,,-0.13146865702586177,0.5062354307628693,0.00041453702632604007,334.7291299017235,56835.445964566105,13.53570048064912,1.2443657647262912e-08,0.6232700349603335
FOREX_eurnzd-day-High,0.3723843246967767,3.58494951661276,0.006004366812227074,0.4552527539830655,0.0,5.546769907921446,0.0005098121118386949,0.9986919808668119,0.6513707702830696,36032015.100193,359270525.9925166,246.30704640744267,0.5,1.171396558197223,6915.919185693472,1.1701707151180378,166.54545454545453,70268.38292228695,10062.150732499998,4.579586834832144,-0.15834061190987703,0.26143979250874777,7342.416116375455,55926.72121818182,24941.633820901156,25483.61932454545,1.016111818181818,0.004054662647428971,11,0,0,2,0.5272727272727272,1,1832,0.0,11,10,0.6922405307856575,883.1548183758144,,0.20725507000916554,-0.00040080406433232966,55925.70510636363,0.26143979250874777,0,8130.053291080668,,0.0004508988513410936,-0.0633127482535561,1.885744417155667e-05,25218.010933579342,359270525.9925166,14.104440128065281,1.8169254404759446e-10,0.7927449299908345
pol_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,0.03281054895557093,1.2492009643651767,0.013,0.7164662847689026,0.0,72.68992564789228,0.00972606153911766,1.0,0.09883457675126858,17.875392342325007,180.03810034825105,27.45442587476273,0.5,15.665021529598224,25.631254144110866,15.14047501288244,76.92307692307692,95.29367322856476,6.038461538461538,2.21277696465884,46.649829854987765,1.054754849187307,1.5966461538461538,105.5,19.573673076923075,15.461538461538462,12.73076923076923,0.03642399970633669,26,0,0,2,0.03692307692307692,1,2000,0.0,26,26,0.6931471805599453,33.29609527884586,,0.5133239372105542,-0.12320438327497159,92.76923076923077,1.054754849187307,0,11.232903524399912,,0.09382444676181578,5.420854247061071,0.020408382102915377,16.294102564102563,180.03810034825105,4.881446897249135,1.8727140609641112e-08,0.48667606278944575
hayes-roth_clean,0.036064709032703084,1.7374254111348286,0.025,0.38677474473674905,0.0,13.00522883665936,0.07713122140287912,1.5154656357070957,0.03178967019476423,0.02557651991614258,0.8345911949685534,7.288488955279123,0.3333333333333333,1.7318971920289425,1.8807450657524227,1.551335628695727,40.0,2.7687883134378035,2.0,3.044965145464324,-0.7845161210959383,1.1282786465776837,1.4826,3.75,1.9375,2.0,1.0,0.20792590137760025,4,0,0,3,0.0,2,160,0.0,4,0,1.0504407326258585,7.355983548098739,,0.5317671984734063,-0.2419406145022176,2.75,1.1261799839522249,0,0.9124890720951268,1.1094542356711175,0.011266478424201892,0.563313552347617,0.2662473794549266,1.7942708333333335,0.8345911949685536,5.131464245164556,0.0,0.46934207831288643
GesturePhaseSegmentationProcessed_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0.03884717026202967,3.584956456115238,0.016,0.2937803663866302,0.0,44.97190207774809,0.01871913166035276,2.1931881124949864,0.10336299556481604,3.411403884467713e-06,4.0535786969709374e-05,14.352553224917656,0.2,,0.017346430844772425,,62.5,0.04118242189865264,0.0028041555468749997,5.625336348488988,36.068224276832815,0.5290361990679431,0.0017515478098125,0.04795082125,0.001239086066875,0.0006580275,-0.031543285,0.15280822012123693,32,0,0,5,0.04233870967741935,4,2000,0.0,32,32,1.520202156613488,22.460494816777263,,0.4310167348096112,-0.04457346518465321,0.07949410625,0.30144613923161323,0,0.005133251763757873,1.4668927651730266,-0.14144145828180552,0.35248726927878776,4.313266225350024e-06,0.0007955182216145832,4.0535786969709374e-05,6.589552061814473,1.862145198661595e-09,0.6211203347604528
glass_clean,0.08646069983674641,2.0168573913192267,0.04205607476635514,0.4969996671760068,0.0,19.70206712710497,0.17215668455304825,2.1765339923982006,0.22769842938237195,0.11286394031281838,0.7004470770184152,6.175966711718478,0.16666666666666663,10.862900927816515,2.442743637560111,10.838965482294338,23.77777777777778,3.7132206532814753,0.5747372222222226,3.840971415476929,9.532684737023255,5.492075756481293,0.29590472099999976,14.263770000000001,11.265851609553478,11.289186666666668,9.75235,0.3524199682404983,9,0,0,6,0.05555555555555555,5,214,0.0,9,8,1.5086584002236945,4.7228805773652525,,1.5323384898167434,-0.24575325008390403,4.511419999999999,4.473438506872894,2,0.6895407776407763,,-0.09144138671820591,1.6294993485603526,0.008961343715966666,11.259923982905983,0.7004470770184157,3.7363197900955285,3.1373859570907664e-06,0.07850320969638724
covertype_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0.0318704115323561,3.57861756883644,0.005,0.29515143538849015,0.0,14.487574660252777,0.00349752396705776,1.0,0.18816535954862523,0.190910959228485,1.0087148304738633,33.916644277289194,0.5,,0.5388114766653028,,200.0,4.280149797377559,1.3038489773869515,4.549133519889134,0.978802058975085,0.09542747407901998,0.9194310096412895,7.412980461120606,4.19000064326534,4.100960668921471,1.3287380238994957,0.029484048947307162,10,0,0,2,0.13333333333333333,1,2000,0.0,10,9,0.6931471805599453,120.37469908668301,,0.08711436981188607,-0.014754078507898902,6.08424243722111,0.09542747407901998,0,1.0041256120484008,,0.01035503393423414,0.2583458332300815,0.005313979626921395,4.133727007739246,1.0087148304738636,11.153471442198756,2.266685186313179e-08,0.912885630188114
heart-switzerland,0.11088813296373372,1.177871993155853,0.0975609756097561,0.3278451945765914,0.0,0.9208240264442287,0.11656398985689832,1.9758920795074686,0.13082332225903603,1.5324163263987338,59.38326891465639,37.266838589937535,0.2,9.689373508677779,8.346086075387536,8.070036764950357,10.25,34.50319209893069,7.0,3.100743957347154,2.7233217089174553,0.5922345384349355,4.8184499999999995,18.75,11.197154471544716,10.75,3.5,0.05302011531616694,12,1,0,5,0.015151515151515152,4,123,1.0,12,4,1.369584024001329,21.2155683014272,,0.4886480249094659,0.005914653547535492,15.25,0.3063091655979227,2,4.3370702212342875,,-0.09077775676089372,0.14701761463928134,0.21168508017591914,11.087777777777779,59.383268914656355,8.982134384699815,2.472112080350809e-05,0.5847448116325022
volcanoes-e2,0.009689557433608827,3.3218828541139938,0.002777777777777778,0.16115161844212655,0.0,0.9381833932161997,0.010535873992202266,0.5837625984621753,0.023694621986510164,1050.2858762774056,53889.79985586569,9.189321779778608,0.2,263.5054033794953,208.58512708684188,150.7814263948968,360.0,482.17267856169224,324.62381775,3.8421192628907925,-0.5211475000281015,0.20742065819692362,241.4418866559,670.5934993333334,341.810806720679,341.8068888333333,10.783377,0.06352618968537627,3,0,0,5,0.0,3,1080,0.0,3,1,0.40463339924040426,51.29154889607194,,0.17281638748612566,0.033730912051382025,659.8101223333333,0.2040972103689786,1,189.57086987980657,,-0.1392742336433852,0.3608700154148073,0.0004224111723947852,343.6077876193415,53889.799855865684,14.617116991269114,3.276799368600611e-08,0.8277460610942037
Estimation_of_Obesity_Levels,0.03949919357386844,1.8405521888794274,0.007579346281383231,0.4914259233029374,0.0,1464.352465566653,0.12608435665661788,2.802569467267562,0.10550018371406004,0.6088328607018247,45.70375905975803,8.566027501920637,0.14285714285714285,7.16308559193008,43.40854748041543,6.842736343034382,131.9375,35.28279316135277,3.4327908125000004,4.315949058739477,4.155480071973871,23.831198713368632,2.5162141417874997,16.62375,8.134257289081006,7.9055775624999995,3.590625,0.3271725974075127,16,5,0,7,0.016666666666666666,6,2111,0.0,16,11,1.9425931245598984,4.625630641024961,,1.8928761122939985,-0.35192465678013973,13.033125,22.252561884815456,0,2.48864613760546,,0.030810653979416666,0.3309424549277198,0.20007909632914211,8.046406651144435,45.703759059758035,2.2322252331853076,1.3506977634970707e-07,0.013152415938553801
meta_ensembles.arff,0.14331746904112397,1.7086226662735746,0.8378378378378378,0.9235300607016076,0.0,1.4761739950538932,0.08282122427273218,1.5437063431025682,0.2556102835156029,39226.499394222934,2657210.1836251486,8.947019601975617,0.25,,777.4341818234653,,1.1935483870967742,4811.618471554806,38.02615484274193,3.079790397438632,12.00423848008069,18.596279780533507,4.910342851253225,2529.0910084516127,54.721147992371414,8.01177525,-20.514612870967742,0.1725386119375102,62,3,0,4,0.17398202009518773,3,74,7.0,62,38,1.0700156993340486,8.902842309247283,,2.559697611706504,-0.07869272575946379,2549.6056213225806,8.490358980258423,3,309.36970077237544,,-0.4611154512683777,1.6768777439598626,0.045455718338829006,16.58913699894811,2657210.18362515,3.0151379078281444,9.929895664095356e-08,0.0029152550627062892
fertility,0.08569779096328979,1.1962699563880166,0.09,0.34472265880461483,0.0,1.5692950347172236,0.06723036400183441,0.5293608652873644,0.12304286152407265,0.01898923625140292,0.2576842368125701,36.21793498882938,0.5,,0.5853834007685192,,11.11111111111111,2.112173712557532,0.7377777777777779,1.7110148347216623,-0.369573758859723,0.13485957536427293,0.17873566666666665,1.0,0.3876555555555556,0.28,-0.24888888888888885,0.01461598695371876,9,3,0,2,0.0,1,100,0.0,9,3,0.3669249912727096,80.84667653138871,,0.11883371149332289,-0.03535700389503599,1.248888888888889,0.13485957536427293,1,0.4445248250920173,1.2403102784641749,0.020339943645022434,-0.042550403890209906,0.297828371902446,0.3598148148148148,0.25768423681257013,5.000435838456675,0.0,0.8811662885066771
blood-transfusion-service-center_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0.22206201045932897,2.8825407662002718,0.0053475935828877,0.35924419793165857,0.0,37.43943829063241,0.010159305490259443,0.7916446298452328,0.46599826183085297,5568.266569844439,532947.0217505496,20.080307416122807,0.5,234.43798669735784,749.0272768600212,159.36293555602893,187.0,1558.9391575373093,325.0625,3.634761466250007,10.11314442351075,0.14817996575332137,193.10864999999998,3180.5,356.99498663101605,259.75,63.25,0.03942392979549747,4,0,0,2,0.5,1,748,0.0,4,3,0.5487262431826446,72.11652544920778,,0.12905639374756067,-0.11240614692755081,3117.25,0.14817996575332137,0,374.5345494748774,,0.1785456989636449,2.2540426334608235,0.025117841091412796,267.44944444444445,532947.0217505496,2.841441129379773,0.0,0.8709436062524393
glass,0.08646069983674641,2.0168573913192267,0.04205607476635514,0.4969996671760068,0.0,19.70206712710497,0.17215668455304825,2.1765339923982006,0.22769842938237195,0.11286394031281838,0.7004470770184152,6.175966711718478,0.16666666666666663,10.862900927816515,2.442743637560111,10.838965482294338,23.77777777777778,3.7132206532814753,0.5747372222222226,3.840971415476929,9.532684737023255,5.492075756481293,0.29590472099999976,14.263770000000001,11.265851609553478,11.289186666666668,9.75235,0.3524199682404983,9,0,0,6,0.05555555555555555,5,214,0.0,9,8,1.5086584002236945,4.7228805773652525,,1.5323384898167434,-0.24575325008390403,4.511419999999999,4.473438506872894,2,0.6895407776407763,,-0.09144138671820588,1.6294993485603526,0.008961343715966666,11.259923982905983,0.7004470770184157,3.7363197900955285,3.1373859570907664e-06,0.07850320969638724
FOREX_audsgd-day-High,0.46281106705812736,3.58495515007734,0.006004366812227074,0.5016059629249355,0.0,6.100940341599629,0.0006285081134785504,0.9998314896514909,0.7557492810299803,11646488.950350592,115553425.96521963,199.9504982104952,0.5,0.8044919097388115,4109.604535414572,0.8011224243221581,166.54545454545453,40258.6301586818,6392.152264090911,4.579786244638047,-0.6259761971920262,0.33619910992613483,4737.977244461999,30140.410098181816,11156.690389205538,10957.011388181818,0.6983572727272727,0.005000395090783579,11,0,0,2,0.6727272727272727,1,1832,0.0,11,2,0.6930303780869811,715.9343791823388,,0.2516085420418518,-0.002571351808845453,30139.71174090909,0.33619910992613483,0,4631.298032385198,,0.002622767260911682,0.5993799011057145,2.0818845376396205e-05,10947.484727524792,115553425.96521968,13.912755005017305,6.547160463793867e-11,0.7483914579581482
FOREX_eurtry-day-Close,0.5360979291558928,3.584955617993501,0.006004366812227074,0.06562095439704026,0.0,0.30982080297872305,0.0006320017997122282,0.9996896212753273,0.7946772073520515,14229307.423680168,200082554.08971167,198.7139105621513,0.5,2.373863270062887,1220.671532242721,2.283013656746913,166.54545454545453,42874.58368438744,5933.031276363637,4.579614440879087,37.50176981731959,0.0043247324280463705,4251.571212234819,122384.00057727275,9913.64256130657,8878.622203636363,1.593930909090909,0.0050307983897416005,11,0,0,2,0.8181818181818181,1,1832,0.0,11,10,0.6929320424220327,711.6017264583003,,0.004306109655978437,0.0005587896353145977,122382.40664636366,0.0043247324280463705,0,5972.483459314313,,-0.0011731019744485789,2.49548464172417,3.853629755310763e-06,8993.98278687438,200082554.08971164,49.954581214299246,2.272195791403656e-11,0.9956938903440216
jungle_chess_2pcs_raw_endgame_complete_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,0.009636582177232457,2.66468773465173,0.003,0.4153111123217962,0.0,73.8848904676559,0.016598168764462098,1.3496892588565934,0.012423622138396572,0.08127970651992662,6.435962314490573,17.980260016146644,0.3333333333333333,0.0,3.139056828510562,0.0,333.3333333333333,8.642817327478319,4.666666666666667,3.9393119356257045,-1.3299036004764877,0.4801471469670613,2.7180999999999997,7.0,3.707166666666667,4.166666666666667,0.0,0.0750650578826193,6,0,0,3,0.0,2,2000,0.0,6,0,0.9355333044084899,34.498377138648905,,0.367847963077903,-0.10592008123333072,7.0,0.375077360935407,0,2.5201574966319247,,0.009613746705726876,-0.19113623529899196,0.15089820042296279,3.8405555555555555,6.4359623144905775,3.8699054717927344,7.654343990330663e-08,0.6580867747778731
wine-quality-white_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0.019650571609997086,3.56516802661182,0.0055,0.18203974676433846,0.0,20.115075813375135,0.010695067069111198,1.8607584311562193,0.18151902243380863,10.00413691440106,185.98798624513336,21.826755887109687,0.14285714285714285,17.05835248351549,37.30204768670546,15.727367470518528,181.8181818181818,63.61611995019003,8.413253840909091,5.34067519822309,4.256551415188391,0.5292135215140238,6.0693285829909085,49.94854090909091,18.27345660831818,17.691527272727274,3.3992199999999997,0.08525125954494844,11,0,0,7,0.07272727272727272,6,2000,0.0,11,11,1.2897794602590804,40.819534932878,,0.3925871361996241,-0.033714662053608326,46.549320909090916,0.43546616360575596,2,5.9539704758797845,,-0.25060436880757037,1.0816187003618176,0.009030665672545348,17.851320994318183,185.98798624513338,20.028743065080047,1.6769134034573885e-09,0.6357629613936123
vehicle_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0.09471898996346456,3.0929297541798166,0.02127659574468085,0.6738147443927072,0.0,72.72285864100289,0.0452609441350749,1.999066765534363,0.40705653491911936,278.44615465072445,2025.5889786487994,7.738272393698158,0.25,113.83867084854721,159.43085579722043,111.36287191706428,47.0,228.96152722136912,34.56944444444444,4.833661498170825,5.0964765381202675,4.621441494534745,21.168233333333333,198.88888888888889,117.63494877856581,111.55555555555556,78.38888888888889,0.258335021543355,18,0,0,4,0.39215686274509803,3,846,0.0,18,8,1.385647492281233,10.972553065789985,,1.5095704826426992,-0.11515779532979202,120.5,2.435826672164416,0,22.770839172096302,,-0.08559741374526957,1.0378871009079125,0.024529774191604656,114.9032152230971,2025.5889786487985,12.629753297704626,2.0563294113075271e-07,0.08339995989730416
house_16H_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0.04070504871796516,3.3527732961414283,0.008,0.5705423056152206,0.0,13.567972112969251,0.019078903645965675,1.0,0.15503817857024385,58.451240651830325,467698273.1385322,9.456522489673437,0.5,121.87035624251779,14205.430001165912,27.143517518236195,125.0,20125.481331471383,366.31515629687505,4.247026178097559,103.03683795359025,0.48262040301196324,156.93365853283126,217838.172767875,726.2671465486562,121.70255665625,0.355707875,0.1057471180438691,16,0,0,2,0.041666666666666664,1,2000,0.0,16,15,0.6931471805599453,30.70557607773796,,0.32551852249673174,-0.006994936980813463,217837.81705999997,0.48262040301196324,0,5406.674111515779,1.1485342438037502,0.08823778308266644,3.844595099538215,0.00023071046468778344,167.6195584709896,467698273.1385323,2.045970016835558,2.867417081736518e-14,0.6744814775032683
FOREX_eurhuf-day-Close,0.38032808168893917,3.584954092055051,0.0054525627044711015,0.10806149921184764,0.0,0.7947020636890387,0.0006805238897709529,0.9998764676338503,0.790533659613092,4516089.589057758,40968426.06701788,184.55921033036813,0.5,244.8625558593081,842.7885976704882,244.71116761737804,183.4,18533.774880557557,2710.637505,4.579412913688769,9.691762791648861,0.011815257775161592,1788.3326614229998,47277.36589,3012.0621521264993,2219.8599000000004,220.3533,0.005417646000132059,10,0,0,2,0.6444444444444445,1,1834,0.0,10,10,0.6930615544486407,660.7180398954943,,0.01167728761191215,7.843335667338344e-05,47057.01259,0.011815257775161592,0,2869.5551291589695,,-1.3755237667394855e-05,0.3684958709604479,4.078226763963389e-05,2402.141992168784,40968426.067017876,32.034336569102614,1.3382178706417496e-12,0.9883227123880879
ada_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0.059384654892816684,0.5911385504198985,0.024,0.6218005767486324,0.0,147.53184755427827,0.052830687498308014,0.8080927832245588,,12.447726796022126,1716.0111716900121,36.80310329670318,0.5,31.423481814887225,174.22590155501487,28.73103862602967,41.666666666666664,391.84453860439146,12.479166666666666,1.3772741422437813,,0.630353151300272,7.82998125,117.02083333333333,34.1715625,32.53125,5.729166666666667,0.021957191400675924,48,39,0,2,0.0070921985815602835,1,2000,3.0,48,39,0.560127234322942,25.92232078469294,,0.38663595724493194,-0.12051062830115633,111.29166666666667,0.630353151300272,0,14.288868432998504,,0.09789452024812079,,0.47161437953305363,33.008663194444445,1716.0111716900117,2.8314513306477176,1.3637092961601308e-09,0.6133640427550681
PieChart2,0.10762359623495353,2.628722313288586,0.04832214765100671,0.38856105309192507,0.0,6.778841040750698,0.004001954053034407,0.1496523493705478,0.49473388037719424,354895.87754837575,72141976.69127017,8.38589378821922,0.5,71.39974597754957,33403.905995766334,24.563410761412005,20.694444444444443,48366.98906302282,180.7902777777778,2.7605289382617197,132.59292199526806,0.17782812796550032,75.75509433333333,26635.329444444447,394.71829530201353,66.96305555555554,2.1041666666666665,0.01784572439741418,36,1,0,2,0.5158730158730159,1,745,0.0,36,35,0.10373110403036712,146.30263982276244,,0.15097969197990582,-0.08253771006016945,26633.22527777778,0.17782812796550032,0,1538.1102218629273,,0.6367015393721122,8.312763557607276,0.03570105807287147,90.53960104399701,72141976.69127016,1.9749878903350027,1.9523073875218033e-09,0.8490203080200942
iris_test_upload,0.20922243392447845,2.279010448380773,0.02666666666666667,0.7254857576572902,0.0,486.32083931855703,0.2723259420428617,1.584962500721156,0.5898157206151017,0.5943226696495153,1.1423228187919465,1.8824081456478547,0.3333333333333333,3.221721558753249,3.205174566228804,2.9762900261362306,37.5,3.321079768101941,1.7000000000000002,3.0219863138519676,-0.7953739972959732,32.54952196877835,1.074885,5.425000000000001,3.4636666666666667,3.6125000000000003,1.8499999999999999,0.8419866352499612,4,0,0,3,0.5,2,150,1.0,4,1,1.0986122886681096,1.7067062028890772,,1.1872067614531137,-0.6798579850365508,3.5750000000000006,32.27195510404804,0,0.9473104002482852,1.2671845194356142,0.5032506980366628,0.06603417597803579,0.0287147773948895,3.469722222222222,1.1423228187919463,0.7517428073901377,2.3392212858877218e-05,0.023525455410971823
steel-plates-fault_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0.0753755760732067,3.183745548386633,0.013910355486862442,0.5518410128594399,0.0,14.99145015649562,0.10279105882318268,2.4106904422724416,0.24536863607275167,9021000703.347752,242991510502.35696,5.786379412398468,0.14285714285714285,,1235066.6003517513,,71.88888888888889,2352744.344126687,129639.66117037035,5.177821339171296,109.18517338767076,5.188064369733134,90501.99069904222,1398296.8505666668,130102.82519640506,90009.40727037039,555.4742111111111,0.416614651487778,27,2,0,7,0.1396011396011396,6,1941,0.0,27,15,1.6709632832639503,6.641943309043785,,2.051135141934297,-0.015251797991009853,1397741.3763555556,3.206143951619878,0,150690.09152629809,,-0.32702525442359087,3.7354669165996084,0.05272271463058277,95119.95278837068,242991510502.3571,10.596374847243307,3.609153673886123e-11,0.04904678690183771
phoneme_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0.0618587148284246,3.5182782970126345,0.0025,0.5306958950358865,0.0,170.96622305557068,0.01833110271600847,1.0,0.11116096920266871,0.10518395373723102,0.9880517870500194,6.167851105061353,0.5,,1.2477426358608852,,400.0,3.1095081837987406,1.24684025,4.356147275532659,0.49006245580364993,0.392056073615408,0.85398738516,3.3109590000000004,0.0228050433,-0.12968459999999998,-2.611317,0.16213102147997666,5,0,0,2,0.0,1,2000,0.0,5,3,0.6931471805599453,20.700216682142752,,0.2816381330079407,-0.14008302256749658,5.922276,0.392056073615408,0,0.9912511192173034,1.2288425585765548,0.088589898566084,0.7226111005948174,2.4011672608968824e-05,-0.10183419316666664,0.9880517870500196,3.228836379813905,6.138343942291305e-09,0.7183618669920593
jannis_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0.023798090196951616,3.56027512334305,0.027,0.5495564793058751,0.0,62.45295331934535,0.003892287837644438,1.0,0.06280184504785914,14.200037746703986,461.89647392849,34.39157036349737,0.5,,54.97759493227335,,37.03703703703704,217.59484614271682,16.29893141944444,4.531198230679219,22.546354219034317,0.4326900521437945,11.924233245543885,63.64627240740741,24.781942961593856,23.71345907685185,-11.318354127129627,0.029076892663830872,54,0,0,2,0.027253668763102725,1,2000,0.0,54,38,0.6931471805599453,121.44345241786178,,0.3020123239470688,-0.04912290865145498,74.96462653453703,0.4326900521437945,0,12.141992995845172,,0.02488044317466231,-0.4816449336500906,9.299456475771265e-05,23.985247496893855,461.89647392849,5.45780668433885,7.853644268663439e-08,0.6979876760529312
FOREX_eurdkk-day-High,0.3079904374946366,3.5849372870605083,0.005991285403050109,0.36243038924789867,0.0,0.1092396711424016,0.0006257088427317945,0.9996224837463399,0.5705087786054258,750161.5898180038,7569861.555721329,200.4815075429174,0.5,5.4184435662475146,140.8455917319395,5.418438134342995,166.9090909090909,9098.730371683441,1434.9555170454546,4.579573662631598,3.5146765070271133,0.15121931982295064,948.1621196383636,18563.463537272728,1719.0074751708262,1380.9069145454546,5.401601818181819,0.004986108175250773,11,0,0,2,0.5272727272727272,1,1836,0.0,11,2,0.6928855062331052,717.9850603031105,,0.13135578705038334,-0.00021976453314852916,18558.061935454545,0.15121931982295064,0,1219.3382739312437,,0.00043930950139060376,0.4279660795537858,0.00017268596894536912,1505.7065108538193,7569861.555721328,94.44647161373054,1.0218324912130932e-10,0.8686442129496167
meta_instanceincremental.arff,0.14526078667686157,1.7086226662735746,0.8378378378378378,0.9654840634333781,0.0,0.14025475879929183,0.10428781486958773,1.2358298841158202,0.2556102835156029,39226.499394222934,2657210.1836251486,5.753870121429109,0.25,,2152.459773446246,,1.1935483870967742,1926.5520575800576,38.02615484274193,2.72967017643326,12.00423848008069,63.050574201061345,4.910342851253225,2529.0910084516127,54.721147992371414,8.01177525,-20.514612870967742,0.21478237395613523,62,3,0,4,0.17398202009518773,3,74,7.0,62,38,0.8566119998266046,6.955134468448163,,2.7974661474764315,0.06020320369119829,2549.6056213225806,41.56236382523054,3,309.36970077237544,,-0.5615575549043522,1.6768777439598626,0.045455718338829006,16.58913699894811,2657210.18362515,4.024167054585502,7.222831602269535e-07,0.000179090180412152
covertype_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0.0330476697461162,3.5788070986027387,0.005,0.32536176490550567,0.0,17.623267500022777,0.0034771597544907135,1.0,0.19275755890963542,0.18597265249157882,0.9686803381205742,34.26393645010079,0.5,,0.5819024321495657,,200.0,4.201535455038055,1.2790724135935307,4.5496218938771715,0.8832452139421416,0.11839344060571366,0.9069704459685088,7.324285936355591,4.189011159871798,4.095788052678108,1.5390333274379373,0.029185204725566738,10,0,0,2,0.11111111111111112,1,2000,0.0,10,9,0.6931471805599453,121.62401899369384,,0.10586027806242554,-0.016982691090420853,5.785252608917654,0.11839344060571366,0,0.9840936358603727,,0.011399769444090189,0.27996073889484246,0.005574214020637054,4.130289844401802,0.9686803381205744,10.111298258823787,1.6911708731661e-08,0.8941397219375744
